rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
278,nathan,trebeck,2,goa place,,wollongong,4825,nsw,,3982281,23,06,1929,278
279,david,schrier,9,glasgow street,,benowa,2774,qld,08 37054515,9546553,14,11,1921,279
280,taalia,porter,38,khull crescent,,caloundra,5166,vic,07 09786268,8957436,09,03,1998,280
281,daniella,koennecke,10,de little circuit,tall timbers caravn park,malvern,2650,nsw,08 36703490,9583125,12,11,1980,281
282,james,kench,2,yambina crescent,,warwick,6103,qld,04 29504229,8311111,08,01,1968,282
283,chloe,minnema,19,solomon crescent,bowgundee,romsey,886,vic,02 21201882,5945554,14,09,1900,283
284,ethan,jones,55,westbury circuit,,langwarrin,2750,,07 90041926,5742170,30,04,1985,284
285,matthew,hughes,104,blueberry street,avondale,warrandyte,2101,nsw,03 81755542,9862451,25,09,1903,285
286,william,guster,142,warramoo crescent,,northbridge,4556,,07 24600568,7676847,,,,286
287,benjamin,lawler,0,sharwood crescent,,mooroolbark,3391,qld,04 41779552,6143482,14,03,1915,287
288,james,baronaitis,27,karrugang circuit,,foster,5092,vic,02 58295466,9559126,27,04,1973,288
289,charles,logus,26,william wilkins crescent,big spring valley,yeppoon,7258,,02 82224879,2892738,17,03,1947,289
290,courtney,gaskell,29,,,gunnedah,7015,nsw,04 10468367,1462154,20,12,1929,290
291,freya,ford,27,debenham street,,hunters hill,6308,nsw,02 46864006,4727483,21,03,1914,291
292,taylah,pearce,8,frater crescent,,kingsbury,3892,nsw,02 61856816,5700121,02,10,1993,292
293,isabelle,robertson,22,skinner street,locn 1705,mill park,2650,vic,02 04807243,6799958,13,12,1921,293
294,lukas,curthoys,76,nicklin crescent,,whorouly,3190,nsw,03 52488560,6016385,04,12,1950,294
295,zac,sadewasser,10,mcculloch street,doongul creek,bentleigh east,3034,vic,07 06885907,5791930,07,05,1984,295
296,catherine,jarvis,4,levien street,,hamersley,3109,vic,04 25335453,6659265,,,,296
297,philip,goss,4,wyangala street,trial bay,cook,4020,,07 36896530,3237350,,,,297
298,cooper,tomasi,11,,loc 2441,warilla,2066,nsw,07 20287332,8210713,10,01,1902,298
299,kade,slatter,19,majura avenue,,picnic point,5086,vic,07 08218898,2318031,13,05,1977,299
300,caresse,brown,5,rushbrook circuit,restdown village,bracken ridge,2550,qld,08 32249574,2843106,07,02,1932,300
301,david,arnold,163,chewings street,ross naughton,safety beach,2077,nsw,02 53852703,6868011,16,09,1976,301
302,dakota,tricker,92,forbes street,,sandgate,3134,vic,02 39221256,5258496,08,09,1905,302
303,lachlan,daenke,71,meeson street,,greystanes,2217,vic,08 39635699,9750840,,,,303
304,dean,michalowski,92,spensley place,,gympie,7250,wa,08 36430622,3788680,29,09,1997,304
305,jack,evans,450,aronson crescent,,quakers hill,6160,,04 11792704,8569257,26,03,1927,305
306,jemma,boase,6,corrigan place,,bridgeman downs,4563,nsw,03 36556092,3142730,08,08,1941,306
307,,thurston,4,bond crescent,cambra village,hill end,2530,nsw,08 34240005,7511558,,,,307
308,eleanor,sutton,84,,lorraine,mosman,4053,qld,02 32734930,9305190,19,10,1900,308
309,ebony,briggs,9,battersby circuit,,neutral bay,5032,vic,02 97099651,7637725,03,11,1908,309
310,james,cabot,92,satchell place,,berkeley vale,2190,nsw,,7032654,09,12,1964,310
311,lachlan,hunter,31,moseley place,,gowrie junction,2194,nsw,08 87605918,2733048,05,10,1923,311
312,david,stanley,93,bandt place,,brighton,3150,nsw,08 18041648,6136080,21,07,1937,312
313,jessica,lewis,25,favenc circle,,exeter,3850,nsw,,2537703,18,04,1941,313
314,naomi,garnett,176,brereton street,,allingham,3196,vic,08 44583403,2238582,13,09,1903,314
315,bailee,vertudaches,48,mcinnes street,warrnambool road,beacon hill,2008,nsw,02 19229832,6547880,,,,315
316,kaitlin,lennon,7,marr street,lochaven,carlingford,3070,vic,04 75556030,1248618,27,01,1981,316
317,tahlia,dennis,66,howe crescent,,tewantin,2193,qld,04 27114260,8627894,11,07,1939,317
318,jasper,,31,bingley crescent,,millers point,2440,qld,04 13385335,4498550,13,07,1996,318
319,william,fenney,1625,fawkner street,,hawthorn,2560,qld,02 51880186,6969279,16,12,1981,319
320,jay,lee,13,pennington crescent,macquarie shores vlge,hornsby,2322,,02 43039941,9705346,16,01,1976,320
321,joshua,campbell,99,dooland court,,mackay north,2141,,07 39873837,8129613,06,10,1928,321
322,sam,bock,544,powers place,,liverpool,2125,qld,03 31820722,6922080,03,04,1966,322
323,mitchell,kirby,142,abrahams crescent,,keilor east,2640,nsw,04 46069954,2388395,24,04,1985,323
324,jessica,helbig,61,hensman street,bibury,miami,2067,,02 87883278,8756815,17,06,1918,324
325,stephanie,ochnik,65,keira street,,eastlakes,2615,sa,03 10951734,6426920,15,09,1916,325
326,harriet,abbott,321,namatjira drive,,blacktown,5025,nsw,03 24550987,3311598,10,06,1989,326
327,liam,sumner,40,o'neill street,vale beder sth,belmont,3187,vic,08 40616203,5762516,26,09,1910,327
328,liam,coumi,82,jondol place,,highton,2220,wa,07 91511538,6320764,,,,328
329,ryan,doran,8,kiddle crescent,,forrestfield,6101,sa,08 90815047,4209899,13,07,1922,329
330,paige,inness,33,mcguiness place,,bassendean,5118,vic,03 79175383,1772706,14,04,1964,330
331,lydia,fernandez,13,badimara street,autumn lodge,sylvania,4660,tas,04 94433667,2867794,22,07,1915,331
332,sascha,sulkava,23,munro street,western crossing shops,wanneroo,6163,,02 17181913,1068657,29,12,1928,332
333,bridget,shaw,48,blackham street,,kangaroo point,3915,nsw,03 43942101,9755193,11,06,1946,333
334,joel,thorpe,56,methven place,,swan view,4165,act,02 59981336,8633659,06,05,1924,334
335,edward,hay,9,canberra avenue,,old toongabbie,2536,nsw,07 02814209,1792968,18,11,1968,335
336,lewis,jolly,10,rivett street,,wahroonga,2208,qld,04 41504801,6147289,27,05,1959,336
337,jade,smith,13,greene place,,carlton north,4560,nsw,02 71525948,6061901,17,05,1947,337
338,daniel,langi,1,beaurepaire crescent,trinity circle,bullaburra,5020,qld,02 48156492,3755347,,,,338
339,blade,seebohm,42,mirning crescent,mortlock house,waroona,3121,nsw,02 03327528,2668593,24,05,1976,339
340,ethan,simmonds,183,dugan street,industrial park,parkwood,2234,vic,07 95364981,6777529,08,01,1964,340
341,ruby,brady,269,kardang street,poldoe park,surry hills,4860,qld,08 98180726,1680071,13,12,1961,341
342,holly,walker,5,mcguiness place,baron of beef,mooroopna,5093,qld,08 43242651,8301193,10,04,1966,342
343,samuel,ritchie,775,arthur circle,,christies beach,3072,nsw,02 61067695,1622136,26,09,1931,343
344,joseph,saraswati,94,florence taylor street,,mount lawley,3199,,07 00735494,5481323,07,03,1982,344
345,erin,winterfield,35,murranji street,,preston,5112,nsw,08 01537381,5009222,22,03,1908,345
346,joel,keeling,30,chuculba crescent,callendale,goolwa,4061,vic,07 51718412,6617610,19,08,1985,346
347,,lacey,21,moon place,,bathurst,4502,nsw,04 74622167,3192874,26,03,1906,347
348,troy,ryan,284,debenham street,,toowoomba,2869,qld,08 10620402,2912151,11,03,1991,348
349,annabelle,thorpe,8,munro street,gilboa,lavington,2448,vic,02 68135149,7611509,,,,349
350,dylan,edson,36,hayward street,,bayview,2212,qld,07 46025679,9696263,05,01,1966,350
351,david,jarrett,10,clamp place,,bronte,3131,,,7598976,17,09,1982,351
352,channing,hearty,4,bannister garden,,south grafton,6569,qld,04 58903689,6814724,,,,352
353,jacobie,rudge,6,hedley street,,beacon hill,5159,qld,08 63251049,8619498,22,07,1984,353
354,megan,warhurst,127,girdlestone circuit,,dysart,6535,nsw,03 04884964,6889164,18,05,1980,354
355,charlotte,magnusdottir,72,revell close,birubi bh c'van park,elimbah,2060,qld,02 38220991,6880451,27,03,1998,355
356,sophie,stanton,130,yuranigh court,glen-airli,leura,4019,vic,03 90967800,4989238,23,07,1996,356
357,madeleine,anastasios,194,gilbert street,flt 1,buxtonville,2073,vic,,7576619,18,09,1963,357
358,hannah,kowalenko,24,pearcey place,columbia aprts,gatton,7248,nsw,04 21170665,5881978,01,01,1921,358
359,simone,winkles,11,arabana street,coolabula,bellerive,3170,,02 26826087,2680320,27,02,1926,359
360,timothy,dickens,10,molloy crescent,,longford,2007,qld,07 44905171,8913859,25,09,1931,360
361,caleb,turner,7,,big oakey,shearwater,3400,nsw,08 28966692,3886076,05,05,1914,361
362,mitchell,smith,126,richards street,,davoren park,2171,nt,07 29301649,3111142,27,11,1947,362
363,isabella,sapio,2,howard street,carrington,manning,2073,sa,04 04123228,8867800,25,01,1999,363
364,rachel,tatnell,32,goyder street,riverbend,parmelia,3125,wa,02 57145010,6313692,01,08,1938,364
365,kira,terry,20,blaxcell place,hyde park centre,wauchope,5303,vic,04 48685430,9094088,,,,365
366,mark,hammersley,3,monaro crescent,killarney,wollstonecraft,3172,nsw,02 51919234,4578747,05,01,1950,366
367,chloe,blair,14,cato place,,gunnedah,3149,qld,07 25685933,8155541,04,04,1995,367
368,benedict,wendelborn,12,melrose drive,,woodend,2011,vic,04 42412720,9358892,,,,368
369,jayden,wakefield,91,goyder street,,malvern,4152,nsw,03 38993799,9501627,22,03,1976,369
370,jacinta,alfred,8,shackleton circuit,mulara,umina,3152,vic,08 92967303,6094004,28,01,1940,370
371,jamilla,walmsley,20,vogelsang place,edgewater village,werribee,3355,qld,08 43993660,5096060,18,08,1999,371
372,joe,parpoulas,24,onkaparinga crescent,,cheltenham,7249,wa,04 28586467,7131977,13,05,1952,372
373,michael,walke,66,pickles street,,hurstbridge,2722,,03 02302299,3873531,23,10,1979,373
374,kira,disisto,42,shannon circuit,redhill,footscray west,2590,nsw,08 52186088,5819502,19,06,1936,374
375,solomon,parker,43,ross smith crescent,yukana retirement village,randwick,4551,vic,04 72080182,5660225,01,02,1975,375
376,hayley,barbary,4,strickland crescent,somerset medical centre,kurralta park,3106,nsw,,8250784,24,10,1986,376
377,aleesha,kadow-griffin,965,mcinnes street,,georgica,2630,qld,08 64575397,1806421,20,05,1943,377
378,shandril,hacker,30,warrumbul street,,dundas,4211,,03 42273942,9184618,29,01,1924,378
379,tegan,marsh,15,herron crescent,orana,goodwood,2106,nsw,02 50375310,9058917,,,,379
380,michael,bordignon,40,wray place,,cessnock,4007,nsw,04 73752724,7480933,12,11,1910,380
381,tyler,willoughby,23,,,dianella,4118,,08 67090064,9758017,20,12,1917,381
382,giaan,jennings,10,gawler crescent,,scullin,5108,qld,04 39222786,6498373,21,07,1929,382
383,jake,maitland,22,stobie place,new house,forrestfield,3174,nsw,02 76195194,6294184,04,04,1922,383
384,joshua,angus,100,archibald street,,roselands,2327,nsw,02 56580091,1978277,22,07,1967,384
385,alexandra,ryan,8,tank street,,moolap,6018,wa,07 20009906,5683654,08,06,1913,385
386,flynn,waples,6,percy crescent,,mirrabooka,2602,,04 89225023,4371206,08,06,1956,386
387,jean-claude,lee,37,bandjalong crescent,,cambridge,2761,vic,04 84326144,8053496,12,02,1985,387
388,felicity,seddon,5,kenyon circuit,,orange,2281,nsw,04 19613709,2955214,05,11,1938,388
389,jesse,pedersen,4,benjamin way,,burleigh heads,3134,vic,07 91237908,4076331,16,02,1911,389
390,thomas,watson,12,lea place,,drummoyne,2650,vic,08 46362336,9069678,03,03,1986,390
391,hayley,tren,90,keverstone circuit,minto,homebush west,6056,,03 60489139,2522515,17,04,1954,391
392,taliah,smith,6,euree street,,box hill north,3875,qld,02 37143705,3321968,30,03,1926,392
393,kynan,smith,1,hopetoun circuit,,clayton south,4370,sa,03 83521040,3844721,17,12,1956,393
394,ambrosia,trotter,44,ross smith crescent,,canley vale,2063,wa,07 38832442,5305190,09,09,1944,394
395,amaya,dell'oro,35,pridham street,,ryde,2780,wa,08 90390773,9877828,29,12,1973,395
396,michael,de jonge,0,dryandra street,,carlingford,2126,nsw,03 27191275,1344449,23,08,1975,396
397,joshua,harmer,32,berrigan crescent,,cooks hill,3478,wa,03 72073337,9391942,24,09,1929,397
398,chelsea,parletta,29,belconnen way,,taringa,3131,qld,03 50113864,4999042,01,06,1948,398
399,daniel,wilson,9,nuyts street,,spence,2116,tas,02 55971253,3422476,25,10,1944,399
400,calvin,,6,moore street,,kilsyth,3000,vic,02 13423000,4162078,24,03,1993,400
401,xavier,cowen,9,byrne street,,prahran,2114,,,6003330,13,12,1938,401
402,sophie,coleman,3,banner street,lilydale,thomson,3193,vic,04 54880135,5843310,21,10,1931,402
403,joshua,sandford,4,longerenong street,,tarragindi,6102,qld,03 55844283,4341935,21,10,1901,403
404,anari,tregoweth,27,osburn drive,,albany,2145,qld,04 57232861,6617486,03,04,1960,404
405,nicholas,ortlieb,1,duffus place,glencairn,quirindi,3153,vic,07 64369625,2627231,07,11,1956,405
406,eliza,oakley,8,,,menai,3463,nsw,04 84065079,4392948,15,02,1998,406
407,kai,tester,29,lochbuy street,,augusta,2429,nsw,02 64472681,4648247,,,,407
408,reeve,becker,348,lovelock court,,runcorn,2137,vic,02 53058864,2184174,20,05,1985,408
409,,pitchford,75,federal highway,cambrai village,como,5065,vic,08 65702969,9956442,21,11,1905,409
410,nicholas,ashton,24,winter street,edellen,greystanes,4814,wa,03 47325978,1698442,20,05,1907,410
411,lachlan,heffernan,4,parsons street,,windale,3300,qld,08 29640482,1713524,26,12,1942,411
412,ashley,clifton,26,fincham crescent,cottage rose,thornton,2479,nsw,02 50530951,5724360,11,06,1924,412
413,gillian,mattschoss,7,darby street,,logan central,3147,wa,08 32654489,7634479,30,12,1998,413
414,michael,langdon,0,mainwaring rich circuit,,helena valley,5022,sa,,2782903,04,10,1981,414
415,georgia,stephens,12,corringle close,,neutral bay,3105,nsw,08 28597738,7329363,01,09,1910,415
416,robert,lockley,26,florence street,yongala,exeter,6728,vic,03 46431143,5160310,22,12,1961,416
417,bella,valente,8,amadio place,,port melbourne,4122,vic,08 44398423,9283267,31,03,1928,417
418,erin,saunders,46,cataract street,,burpengary,7183,qld,07 85744855,6679575,24,05,1914,418
419,emiily,wade,52,dash crescent,,feluga,4606,vic,08 39918327,8818597,07,10,1964,419
420,gabriel,hunnable,34,hallen close,villa 6,milang,3138,qld,08 11006821,8361838,11,05,1947,420
421,isabella,smith,10,williamson street,,maryland,4105,vic,03 00258408,3941382,24,12,1908,421
422,madeleine,buckley,2,forbes street,dun dun,sinnamon park,3152,sa,,5592191,27,02,1951,422
423,hudson,miller,11,goodwin place,dolomite,gosford,3047,,04 40425592,4998192,28,03,1934,423
424,harriet,green,43,maclaurin crescent,,heatley,5606,nsw,08 80988609,1219726,28,08,1984,424
425,connor,champion,5,monaro crescent,,rowville,6018,nsw,03 14901948,1360058,30,12,1919,425
426,jessica,perjul,9,mudge place,,calwell,2558,nsw,04 95982280,2780213,20,10,1992,426
427,michael,day,41,ratcliffe crescent,,silkstone,2315,vic,02 26106921,2651579,20,04,1949,427
428,brayden,lockwood,7,mackerras crescent,,walkerville,810,,07 75462879,7832858,13,02,1928,428
429,tiana,clayton,12,maccallum circuit,hillcrest,castle hill,4007,vic,07 66916757,6779102,,,,429
430,ruby,rusden,75,mcintosh street,,aberdare,3030,vic,07 46658319,2154543,,,,430
431,jacob,hancock,14,paul coe crescent,seaview,narrabri,5270,tas,03 20643455,9313022,03,08,1905,431
432,jade,palumbo,7,follett street,,double bay,3810,nsw,08 45264162,8266365,,,,432
433,nicholas,hemmerling,5,hindmarsh drive,,vincentia,2304,nsw,03 68912189,2088699,,,,433
434,ruby,fowler,4,yarra street,,erskine park,2431,vic,02 97287865,3205737,22,12,1927,434
435,samir,gun,4,fenwick place,,lakes entrance,2134,vic,03 00858091,5733352,07,02,1993,435
436,amy,grivell,8,torres street,,tresco,2756,nsw,03 19403155,4381938,29,06,1992,436
437,jasmyn,campbell,49,chuculba crescent,wattlevale,whyalla jenkins,6148,,03 14471826,9472065,,,,437
438,grace,burton,20,,,lambton north,2645,nsw,04 48635767,4572194,28,12,1915,438
439,bella,freeman,1,coyne street,,crafers,5062,,07 13045468,7195259,13,12,1940,439
440,george,,5,pennington crescent,warrigal,cranbourne,2600,,07 23089671,6843756,21,09,1903,440
441,sophie,hedley,0,julia flynn avenue,the student village,sea lake,4306,vic,08 88559842,3759209,17,06,1984,441
442,alessandra,gardner,54,magrath crescent,willabee,cleveland,7250,nsw,04 76664219,3700635,27,07,1958,442
443,lily,arnold,148,dangar place,dalaveen,marrickville,3055,vic,04 60299959,5532255,14,04,1954,443
444,nicholas,hartwig,25,burns circuit,tieve tara,forestville,2539,wa,08 65205054,8018033,24,10,1923,444
445,emiily,pinner,6,,,forth,4740,wa,02 93108492,6207117,25,05,1971,445
446,georgia,hall,53,reveley crescent,apt 9,gisborne,3777,qld,04 30492100,1146251,08,02,1951,446
447,lilly,bell,6,hutcheon place,riverview,edgewater,4359,qld,03 32176838,8608494,19,05,1974,447
448,charles,busuttil,17,taronga place,,diamond creek,4823,vic,04 49231114,4048426,28,04,1955,448
449,jenna,green,1,staughton place,else wares,quorn,2061,vic,04 10141492,7028083,04,03,1978,449
450,ruby,dale,49,mockridge crescent,,bridgewater,2444,vic,03 60473312,9965586,14,08,1990,450
451,timothy,colvill,152,kingscote crescent,,,3041,wa,04 88991125,9556215,23,01,1929,451
452,lacey,mcinnes,33,feltus place,,morayfield,4157,nsw,07 91836604,4433503,,,,452
453,cooper,skermer,2,de burgh street,harcourt,eildon,2397,,08 77205904,4508111,07,04,1936,453
454,lachlan,lawrence,15,hugh mckay crescent,,oxenford,5116,nsw,07 92192194,6357243,18,08,1977,454
455,seanna,wallis,65,clucas place,,,2103,sa,03 37952177,3958386,25,01,1910,455
456,jack,dunn,8,milbus place,,castle hill,3377,vic,08 18947584,7041853,24,07,1923,456
457,kimberley,smith,4,ellenborough street,,murrumbeena,4870,sa,03 36203720,4761013,13,12,1900,457
458,alexandra,slape,47,longstaff street,,girraween,4075,qld,07 04275959,3556828,06,02,1951,458
459,jessica,horsnell,187,maribyrnong avenue,larook,carrum downs,2209,sa,03 61346056,1928715,08,03,1980,459
460,lucas,hirschausen,26,leane street,swan view,,3444,,07 93698770,1016570,16,08,1979,460
461,dayna,kruger,42,gannon place,south seas (cnr cook s street,toowoomba,2226,vic,07 76032852,6069058,25,11,1973,461
462,thomas,christou,14,keane place,st margarets wing,morphett vale,4702,tas,07 05059706,3598700,07,10,1929,462
463,bradley,curkpatrick,29,samuels crescent,forster waters caravan park,cootamundra,2260,qld,03 75075907,2891380,14,08,1908,463
464,giaan,everett,234,buvelot street,heritage estate,margate,3168,tas,08 51223776,2640744,24,11,1955,464
465,demie,jellico,182,beasley street,the glory,salisbury east,7252,vic,,5987769,30,05,1944,465
466,joshua,mates,56,bennelong crescent,,revesby,3198,nsw,02 08194603,7501424,19,07,1902,466
467,ella,williamson,134,kenyon circuit,,yerong creek,4556,,03 35210763,6919121,22,06,1933,467
468,harry,fidock,41,leahy close,,punchbowl,2305,vic,03 98916497,6381110,30,07,1975,468
469,asha,wengenroth,6,warrego circuit,currajong park,mullion creek,3081,nsw,07 78110607,4205889,15,10,1925,469
470,isabella,laven,30,pickles street,,dubbo,4213,nsw,07 78830486,9486647,04,05,1997,470
471,nicholas,strange,15,leist street,sherwin lodge,melton,4680,wa,02 62578436,5402476,06,12,1921,471
472,shelby,o'neill,9,buckmaster crescent,edinglassie lodge,charlestown,2550,nsw,07 11402448,6376504,11,04,1953,472
473,jade,harvey,3,discovery street,gorge creek orchards,port augusta,3012,nsw,03 56117168,8830313,20,01,1921,473
474,cooper,todorov,137,french street,,maroochydore,2036,wa,04 49913947,2445001,31,08,1901,474
475,joshua,mallen,576,bastow circuit,,sandy bay,2506,nsw,03 14207849,2299252,03,09,1942,475
476,jarryd,clarke,3,brophy street,,nollamara,3105,nsw,07 43386243,4883654,10,06,1956,476
477,sara,foster,17,badimara street,evandale medical chmbrs,mount gravatt,2567,,03 50729618,3352340,22,11,1955,477
478,ebony,lisk,20,poynton street,,parkside,2487,nsw,03 70021701,5212660,15,12,1971,478
479,lawson,halabi,85,,,edens landing,2904,nt,03 30868957,5667452,08,02,1970,479
