rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,phone_number,soc_sec_id,day,month,year,match_id
277,tara,edgecomb,94,mortimer lewis drive,,kanahooka,2487,nsw,08 50326993,6941986,24,03,1981,277
278,alexander,habedank,8,macgregor street,,hawker,4673,vic,03 59647515,4089373,19,02,1953,278
279,lewis,heinjus,8,sheaffe street,,avoca beach,5724,vic,07 48021681,8033832,18,06,1982,279
280,oliver,playford,89,le hunte street,,gosford,6112,nsw,03 17742978,5482689,02,04,1980,280
281,joshua,inkster,77,duggan street,,newport,5084,vic,,9852701,30,08,1962,281
282,sam,nelson,26,groom street,omega,eltham,2156,vic,08 59447034,6635522,29,06,1924,282
283,william,jones,224,kalgoorlie crescent,plainlands,port melbourne,4850,nsw,04 30049265,4954734,23,09,1949,283
284,rohan,collins,20,tate street,,orange,4370,nsw,08 79527133,9205812,28,06,1961,284
285,alissa,enderl,9,phillis place,,bass hill,2800,nsw,08 31446226,7711239,24,04,1927,285
286,jack,hartigan,70,millhouse crescent,,diamond creek,7054,vic,03 35067802,2187164,,,,286
287,ella,jones,260,learmonth drive,,portland,2333,qld,04 15266951,6777977,10,04,1912,287
288,summer,jarrett,7,paul coe crescent,,elanora heights,4506,nsw,02 62093447,2479661,22,03,1977,288
289,jayme,moore,4,wanganeen avenue,coolbellup hotel (cnr waverley r road,sebastian,3219,,04 70361960,2759001,12,11,1948,289
290,ellen,appleyard,12,hancock street,,malvern east,2176,,03 32854861,1780764,10,09,1923,290
291,roberta,johnson,2,lewis luxton avenue,showcase on the beach,newport,2035,,03 27226226,7412944,,,,291
292,,lewis,0,,,cardiff,3350,wa,03 60712634,2626191,,,,292
293,daniel,etherington,7,tulloch place,,noble park,2035,sa,08 26780890,4057936,01,01,1943,293
294,adam,collins,9,schomburgk street,,forestville,3104,nsw,03 55091655,3927228,18,08,1981,294
295,jessica,satrazemis,35,wilkins street,villa 3,vaucluse,3147,nsw,02 31751150,1360228,,,,295
296,trent,belletty,28,taylor place,raafa estate,hornsby,5330,sa,07 07531866,7992682,14,10,1986,296
297,benjamin,hyland,167,angophora street,,padbury,7248,sa,03 15363628,4508340,03,08,1990,297
298,jake,minge,12,gilbert street,,bellingen,2176,qld,07 76459881,8931987,16,01,1905,298
299,joshua,looker,120,somerville street,,valentine,4215,qld,07 83091756,3720587,04,03,1956,299
300,alex,colefax,21,weavell place,,buderim,6148,vic,02 28901811,3052884,16,06,1910,300
301,katharine,hillier,14,helen mayo crescent,kingston park,rangeway,4701,qld,07 29219981,4529100,28,05,1905,301
302,cassandra,childs,23,leahy close,donovan village,kotara,4017,nsw,02 44828820,8721851,10,07,1913,302
303,emerson,altmann,512,sherwood garden,banksia retirement vlge,brookvale,2194,vic,02 70571366,3144706,15,07,1956,303
304,mackenzie,gorecki,74,holmes crescent,brentwood vlge,bedford,6026,vic,03 45883219,2061092,01,12,1902,304
305,zara,quinn,35,paul coe crescent,marywood station,maroochydore,6065,qld,07 75867941,4378992,06,08,1937,305
306,luke,engelhardt,25,,la rhune,eltham,2206,,04 68478899,8004251,12,05,1940,306
307,lachlan,hopgood,306,mainwaring rich circuit,walladale,darra,2536,nt,02 95671514,2034962,03,05,1955,307
308,thomas,bartlett,34,maribyrnong avenue,eugalong,leopold,5034,nsw,04 09098712,7398410,06,08,1936,308
309,jorja,jones,83,hampton circuit,,morphett vale,7172,wa,03 48198641,8987179,23,08,1983,309
310,ronan,gibson,59,ormerod place,,diamond creek,4552,nsw,03 81169642,9639239,31,01,1947,310
311,ryan,newman,11,howitt street,,concord west,4069,qld,07 31622468,8907219,10,05,1911,311
312,jacob,tome,8,edith place,five mile,coburg north,3723,nsw,04 75622651,8375170,18,02,1916,312
313,mia,,26,lawes place,,victor harbor,2428,nsw,03 62862448,8832506,04,10,1942,313
314,nicholas,crosswell,25,spinifex street,greenhills lodge,tocumwal,6059,vic,02 93757346,4196437,22,07,1935,314
315,brooke,rice,111,national circuit,woodmans hill,strathfield,3016,nsw,04 96782919,5818339,13,05,1954,315
316,tiana,douglas,11,,hamiltons flat,whittington,5081,vic,02 80875098,1513120,12,02,1941,316
317,tommi-lee,sward,56,shipard place,rawdon,burwood east,3720,,08 21760287,5633005,16,06,1926,317
318,dylan,sanders,24,hamilton row,swan cottage,mascot,2576,nsw,07 15996218,4967887,06,02,1976,318
319,chloe,browne,23,albermarle place,cooinda,skye,2206,vic,08 24369803,6986542,04,03,1972,319
320,tahlia,pike,143,namatjira drive,,eden hill,3806,nsw,03 76472346,6072019,23,07,1923,320
321,nasyah,papagni,1148,ebenezer street,,st clair,2261,vic,03 46472412,5053555,02,11,1986,321
322,nicole,stuart,66,monkman street,,graceville,2710,tas,04 26633969,9975309,,,,322
323,alana,field,25,officer crescent,,wakerley,4560,vic,07 88819530,5849752,24,06,1960,323
324,,jones,26,jordan place,,southbank,6023,qld,07 15803360,8351712,22,08,1960,324
325,lucy,mummery,71,lappin place,,berala,2009,vic,03 47755466,4830652,08,02,1902,325
326,heath,burgemeister,9,wirilda street,,burleigh heads,3047,vic,03 81348716,3644635,17,07,1919,326
327,liam,parsons,51,holmes crescent,,green hills,4053,vic,07 42514142,8055731,14,02,1903,327
328,jaime,wood,18,burra place,,marsden,2134,,04 63016657,9795682,19,09,1929,328
329,leah,fielding,23,edkins street,bowerville,chinchilla,6026,qld,07 10046847,4654491,23,01,1961,329
330,natalia,alsop,30,fred lane crescent,claymore,redfern,7270,vic,08 17087136,7328221,23,02,1966,330
331,finn,williams,3,findlay street,,bacchus marsh,6027,vic,04 60340881,8489829,17,06,1987,331
332,summer,fraser,8,kallara close,cleared line,st arnaud,4110,nsw,07 78500114,5696497,19,02,1900,332
333,ethan,mac askill,20,madigan street,,hillman,4007,vic,,2271218,09,06,1946,333
334,tiffany,thach,266,brigalow street,,westfield,6028,qld,08 46005386,1183736,08,10,1967,334
335,alexa-rose,kavanagh,13,tantangara street,,old toongabbie,2194,nsw,03 09500313,3860640,25,08,1908,335
336,shane,atkins,339,roe street,ningana retirement,caulfield,5021,nt,04 25274190,5714884,15,07,1948,336
337,meg,parkinson,27,wagstaff place,,mawson,5042,qld,08 75070226,4490892,07,03,1958,337
338,amy,doudle,104,,kimberlee,noble park,2232,nsw,03 67629967,9508062,09,12,1920,338
339,malakai,hall,22,strehlow place,pibbon west,heathpool,2748,vic,,7764902,09,03,1903,339
340,emiily,giannasca,4,wambaya crescent,,katoomba,2121,vic,03 00097164,1984873,09,09,1911,340
341,olivia,buick,25,,gosfield,peakhurst,2560,nsw,04 04333995,6460193,19,01,1981,341
342,laura,roberts,36,derrington crescent,,alfredton,6024,sa,07 68409770,4971853,24,10,1906,342
343,xavier,goffey,168,lawlor place,,bathurst,6024,nsw,03 45229378,4154628,15,01,1971,343
344,alexander,mellberg,27,enderby street,,bateau bay,2207,nsw,07 49580817,4272289,10,01,1908,344
345,harry,godson,6,mount vernon drive,,eastern heights,5083,qld,07 93123379,8019121,30,10,1904,345
346,chloe,garcia,3,throssell street,,o'connor,3825,qld,04 23643417,8399869,12,12,1977,346
347,chloe,golding,17,julia flynn avenue,,battery point,2731,wa,04 06693579,3907355,,,,347
348,reganne,mckendrick,160,baracchi crescent,,kingsgrove,2261,vic,07 34939911,1675413,11,10,1968,348
349,harry,toogood,15,bonrook street,she's right,goulburn,4021,nsw,,1164402,05,04,1948,349
350,xanthe,taylor,45,leahy close,ingevale,clovelly park,2650,wa,03 94151054,7889439,12,01,1947,350
351,taylor,hall,20,correa street,karri,launching place,3350,,04 62017673,9967746,30,03,1942,351
352,emiily,douglass,53,flack street,,casula,4129,wa,07 72438214,4771223,06,06,1971,352
353,robin,kanahs,128,,degafelga,wanniassa,2560,wa,02 03011341,4127465,26,12,1931,353
354,jackson,orchison,219,bellinger circuit,koijak,young,3847,vic,02 24133001,8444586,06,10,1921,354
355,jessica,burrell,3,charteris crescent,,elanora heights,2148,nsw,04 10762686,5608026,07,07,1958,355
356,chloe,clout,16,jonsson court,,bega,2456,nsw,04 36025502,7872343,25,02,1958,356
357,,lynd,3,bundeela street,elmview,sussex inlet,3765,sa,03 17901888,6192970,18,05,1982,357
358,lucy,cumberland,31,blackett crescent,flt 3,macquarie links,2015,vic,04 44301029,8956528,08,11,1904,358
359,sophie,pawson,77,redcliffe street,,willetton,4505,nsw,02 33587641,6829594,03,03,1913,359
360,eliza,winzor,106,mcclure street,,mcgraths hill,3057,vic,02 55579508,4932217,,,,360
361,hannah,cardona,238,house circuit,,callala beach,4017,qld,07 60293556,1276157,12,08,1930,361
362,matthew,millar,6,angophora street,sec 365,bairnsdale,6258,,03 15618451,8970070,23,09,1989,362
363,zac,petherick,89,dumaresq street,marion grove retir,dee why,5097,nsw,02 09593138,5745404,12,04,1924,363
364,ebony,maia,1,shiers place,mogarreka inlet,jandowae,2500,wa,07 31159296,3575121,09,07,1991,364
365,catherine,geagea,61,andrew crescent,,northfield,2759,qld,04 38208248,2573898,22,05,1915,365
366,april,o'may,1,nelanglo street,,hillside,5159,nsw,,6339577,24,04,1928,366
367,meagan,morcom,44,longworth place,,connolly,3046,nsw,08 23204291,3624990,22,05,1946,367
368,kylee,pappagallo,220,grote place,,portland,3171,vic,03 02169166,3125080,21,07,1923,368
369,hayden,mcpherson,5,bangalay crescent,,ballarat,2738,vic,04 32082802,1091243,19,10,1973,369
370,lachlan,gowland,4,alabaster street,,kallangur,3192,nsw,02 15940267,9725583,20,05,1974,370
371,,mizerski,10,gatton street,mantrix ranges,richmond,7018,nsw,03 26689686,9034492,26,01,1908,371
372,jasmine,oswald,34,lampard circuit,rockpool lodge,st albans,2576,wa,04 94671482,9266706,09,02,1961,372
373,kylee,kay,338,ridley street,,nerang,6152,vic,02 25737166,2165240,25,04,1987,373
374,amber,wynberg,40,carlile street,,doncaster east,4720,nsw,03 13498337,8534964,27,07,1922,374
375,michelle,cook,0,yarrow place,,sale,4213,qld,07 78072930,1966047,,,,375
376,nicholas,warner,8,cossington smith crescent,,st kilda,4124,vic,03 23838707,8931749,10,02,1920,376
377,leah,obwana,29,corringle close,mclean vlge,scarborough,3300,nsw,,2451169,,,,377
378,andrew,newell,28,greenvale street,,red hill,4212,sa,02 06411715,3389256,24,05,1927,378
379,luke,hovell,4,tauchert street,,dundowran,2233,nsw,08 66014442,3279370,08,11,1925,379
380,matthew,,98,maynard street,,innaloo,3844,nsw,04 09195594,4418928,25,08,1919,380
381,joel,o'leary,3,glossop crescent,,tomakin,3107,nsw,02 76527098,6472447,06,11,1943,381
382,nicholas,skelly,57,ellerston avenue,vintage valley,howes creek,4551,nsw,04 66527668,9958414,04,11,1999,382
383,oliver,jones,36,richards street,,eaglehawk,4810,qld,04 84306452,6935412,09,01,1902,383
384,sarah,macleod,26,northbourne avenue,,frenchs forest,3165,vic,04 52812233,2247284,21,03,1934,384
385,tyler,donnelly,12,light street,,munno para,2096,vic,,5128920,06,10,1962,385
386,molly,smith,18,ern florence crescent,,plumpton,4740,qld,08 36610111,6536749,,,,386
387,jackson,mcloughlin,41,axon street,parkhaven,sunshine,6109,vic,03 74904472,1629333,20,03,1957,387
388,tiahana,chestnutt,24,spica street,lynwood,moorlands,4715,vic,,5462232,16,07,1941,388
389,jayden,albrecht,73,,,granville,2154,vic,04 03224735,1710031,28,10,1930,389
390,aidyn,sleep,48,crisp circuit,,koyuga,4306,qld,04 04429662,7480192,14,10,1961,390
391,annabelle,butler,79,dumaresq street,boyup brook,palmwoods,3126,,07 24132320,4789313,18,11,1927,391
392,lucas,cooper,45,ellenborough street,heatherbrae,kensington,6338,nsw,02 83314067,4941474,05,09,1940,392
393,samantha,hayes,17,majura avenue,,st kilda,2223,vic,04 31555295,2856685,23,04,1967,393
394,brianna,reed,21,torres street,midway,frenchs forest,2153,,08 14600974,2189890,21,12,1958,394
395,sarah,adams,4,tauss place,,erskine park,2290,vic,02 02914801,5843436,14,09,1994,395
396,emma,atkin,49,westhoven street,,murdoch,7030,nsw,04 21324440,5760306,24,12,1921,396
397,oscar,mchugh,3,levien street,cobaki broadwater village,south side,2583,,08 75752960,8981413,13,10,1901,397
398,luke,moody,6,glasgow street,,manunda,2425,nsw,02 45963619,4798292,23,10,1930,398
399,dakota,pengilly,1,drake brockman drive,,riverwood,3101,qld,07 02395992,1910863,10,11,1957,399
400,freya,wallace,55,charteris crescent,,caulfield north,3182,nsw,03 60281666,6223598,06,10,1909,400
401,bayley,ahrns,1,vanzetti crescent,lingara,craigmore,3056,nsw,04 41152292,5128284,11,04,1911,401
402,kydan,petherick,10,schwarz place,,reynella,2041,nsw,03 99723319,2142915,24,03,1963,402
403,alice,tarjavaara,29,percy crescent,,shepparton,7006,nsw,03 06335462,5480310,15,05,1992,403
404,chelsea,perkins,12,stobie place,,ulladulla,6258,nsw,04 37113563,6047561,11,08,1950,404
405,cooper,harvey,2,gouger street,,moss vale,2148,vic,07 42667316,4908601,31,03,1908,405
406,joshua,hill,8,frost place,the stone house (cnr hodges estate),kings meadows,2529,qld,07 06394168,5829405,,,,406
407,brigette,morgan,22,julius street,,landsborough,3149,,03 31326215,5313308,19,04,1952,407
408,lachlan,mcqualter,98,mcmillan crescent,raafa estate,hallam,3206,nsw,07 84959079,9183387,29,07,1978,408
409,michael,schumacher,33,diamond street,,munruben,4341,qld,08 98290631,7523311,23,09,1900,409
410,mitchell,richardson-johnson,2,hedland circuit,,kununurra,2148,nsw,,4979903,24,02,1904,410
411,madalyn,kammermann,0,longstaff street,,rosslea,2261,qld,08 21445142,2010753,12,11,1944,411
412,thomas,hess,6,wittenoom crescent,,new town,4876,nsw,07 46878752,6399459,26,04,1901,412
413,jenna,may,5,rapke place,walkabout palms,two wells,2152,nsw,08 23485996,1561767,11,04,1935,413
414,joshua,daniell,248,beasley street,,applecross,5631,vic,03 87348972,8956703,22,10,1974,414
415,elijah,earl,24,osburn drive,el rancho,sandgate,6155,qld,04 96336286,7735784,18,11,1999,415
416,brody,french,2,aronson crescent,,minto,3805,,02 80697964,1346576,04,01,1933,416
417,jamie,baranikow,12,mccabe crescent,kurrajong,malvern,5086,qld,07 28886046,5482677,22,06,1978,417
418,erin,middleton,25,leahy close,,zillmere,3482,nsw,08 16968276,8147664,18,09,1963,418
419,blade,prince,200,goldfinch circuit,,tinana,6023,,02 12267695,9401527,09,05,1988,419
420,emma,deed,1,donaldson street,eynesbury station,geraldton,4109,qld,04 79964241,1638945,30,10,1987,420
421,ellie,isaac,0,brand street,,bundaberg,3124,vic,08 59870554,3530871,,,,421
422,tommy,rennie,11,tauss place,riala downs,werrington,2711,vic,02 79866372,4217176,25,07,1951,422
423,chelsea,breda,12,mclarty court,ambermere,koorlong,2034,,03 60477003,5534077,19,03,1909,423
424,hayley,maurice,277,banfield street,,burleigh heads,3760,vic,02 24975972,7592617,17,08,1916,424
425,chelsea,rogers,23,,boreelum,camp hill,4870,qld,08 68378884,4397393,18,02,1980,425
426,alexander,nicolaou,12,o'loghlen street,the white gate,nerang,3840,wa,08 98316672,3081185,23,08,1998,426
427,sophie,richardson,1,ivo whitton circuit,,darwin,2106,nsw,07 98135008,4127558,01,05,1980,427
428,peta,tikulin,96,carron street,highleaze,forest hill,2441,qld,07 45618549,4303819,01,10,1912,428
429,aaron,doyle,4,pennington crescent,,coombabah,2780,qld,08 38419146,4626470,,,,429
430,kayden,o'connor,5,arakoon crescent,,bonnells bay,3152,,07 79037514,9397547,17,07,1969,430
431,noah,butterworth,62,aurora close,air force memorial est,st ives,5401,sa,07 67547107,8746012,15,02,1909,431
432,malakai,stevanovic,10,pocket avenue,edinglassie,applecross,3191,nsw,07 91606959,5929005,30,01,1932,432
433,kane,nation,25,eugenia street,,caringbah,3630,nsw,08 96485023,7225576,03,05,1960,433
434,dylan,monticelli,66,kinkead street,,mount isa,4551,vic,04 55452847,4825096,28,10,1980,434
435,blake,giles,41,gask place,,albany creek,5032,vic,08 82758552,2420951,22,06,1909,435
436,jayden,huber,59,castlereagh crescent,,jannali,3393,vic,08 98425923,6502416,02,01,1924,436
437,jayden,kennealy,77,ardlethan street,concrowley vlg,maddington,2021,wa,08 58261838,3824934,20,05,1916,437
438,savannah,curtis,14,osburn drive,,tamworth,2153,qld,08 44938858,9553262,07,03,1961,438
439,jacqueline,weatherhead,1589,hindle place,coogee bch resort,surfers paradise,3500,vic,02 29743951,7947212,20,11,1920,439
440,brianna,tongs,18,stacy street,,tweed heads,2291,,02 63979863,6935268,26,08,1948,440
441,kirrah,keating,174,maribyrnong avenue,,reservoir,4886,wa,03 63666431,1890779,11,02,1939,441
442,mackenzie,kent,11,ellerston avenue,rotary village,warilla,2756,vic,08 24968536,7181873,10,05,1955,442
443,william,roeger,5,madigan street,,new lambton,0,tas,02 14511849,5391187,29,05,1948,443
444,cassandra,zhuang,26,plant road,,mount mee,2795,vic,03 03562100,5666193,17,01,1941,444
445,jacob,cunningham,97,outtrim avenue,dun dun,campsie,2627,tas,07 21301959,3722267,07,07,1968,445
446,heath,michelmore,2,corinna street,,belmont,3102,act,02 41987882,5996161,,,,446
447,kynan,labadi,20,bottle court,,prahran,2148,nsw,03 95126404,4933598,21,08,1982,447
448,lia,gibson,154,richter close,carramar,potts point,6030,sa,03 75880297,8561610,27,09,1937,448
449,jasmine,karger,650,sturgeon street,,coleambally,2617,qld,04 13199355,1860086,13,10,1926,449
450,wilson,crawford,227,mandurah place,,minto,2207,,07 62424377,3632141,03,02,1981,450
451,thomas,morriss,31,mackney place,,st kilda east,4051,vic,08 91185830,7301786,10,02,1913,451
452,kayden,hall,76,grounds crescent,raafa estate,cardiff,5067,nsw,07 25635836,9182778,22,06,1944,452
453,lukas,holla,283,moodie street,,awaba,4064,nsw,03 81769464,7697230,07,05,1924,453
454,william,cooper,57,wisdom street,,wattle grove,3041,vic,08 51536764,9699163,29,06,1947,454
455,madeline,roydhouse,6,quandong street,,mount martha,2213,sa,04 56654847,1492321,05,10,1992,455
456,hari,mussiger,243,dalgleish close,henry kendall village,mackay,2207,nsw,08 71625023,9845522,21,12,1956,456
457,oliver,sellmann,5,capella crescent,,turramurra,3083,qld,07 53803389,5712041,,,,457
458,april,catt,151,fullagar crescent,adlea retreat,hallett cove,3022,sa,02 05296206,4531338,10,01,1974,458
459,rebecca,hinchcliffe,48,real place,,daisy hill,2640,nsw,03 79392917,8240279,09,01,1972,459
460,stephanie,lisson,31,bundock place,,noble park north,4470,sa,03 24559473,1404171,09,01,1924,460
461,andrew,larkin,41,barada crescent,,corrimal east,4051,,02 51270120,4719906,02,11,1905,461
462,peter,drayton,420,schubert place,,congupna,3030,sa,04 52268270,8339958,11,08,1958,462
463,connor,tang,85,,,north richmond,3182,nsw,02 23049297,8256727,,,,463
464,mikhayla,mummery,17,worrall street,,hillsdale,2117,nsw,02 11407083,1284375,23,11,1946,464
465,jacob,dear,2,clem hill street,,seaford,4127,vic,04 47561946,9026608,22,01,1933,465
466,kaela,ivanov,12,way street,valley farm,stuart park,2445,sa,,3250215,31,07,1915,466
467,tyler,lewis,8,zox circuit,pine grove,frankston,0,qld,08 73693618,8033963,19,04,1910,467
468,joshua,miller,19,wargila place,rifle ridge herefords,st agnes,3029,vic,08 87438117,7176644,20,06,1935,468
469,crystal,cimarosti,304,affleck place,,murrumbeena,4551,vic,02 60541048,2555245,27,09,1979,469
470,emiily,mckendrick,874,molloy crescent,,werribee,2429,,07 72255346,8072045,23,04,1968,470
471,isabella,tilley,7,anstey street,,box hill,4305,qld,02 19132572,8232752,21,07,1930,471
472,caleb,,200,forbes street,,tarpeena,4053,,07 50871885,4895455,06,08,1939,472
473,georgia,thomas,100,maccallum circuit,,warburton,2198,nsw,04 14921985,6558836,16,02,1905,473
474,joshua,bowman,174,heard street,,kilcoy,3020,tas,02 39692995,8415743,23,03,1960,474
475,callum,kinnane,22,tidbinbilla road,,wondecla,3858,sa,08 62630888,6369588,04,10,1935,475
476,darcy,jones,7,gowrie court,anne finley place,drouin,2089,,07 21781574,2371998,13,02,1970,476
